rsm_name,customer_segment,support_status,credential,state,years_in_practice,practice_structure,referral_source,tests_interested_in,competitors_used,samples_per_week,hs_latest_source,customer_count,revenue,revenue_per_customer
Suzi Hansen,Existing (Pre-2025),With Support,NP,CA,null,null,null,null,null,null,EMAIL_MARKETING,1,33700.0,33700.0
Suzi Hansen,Existing (Pre-2025),No Support,ND,CA,11+ years,null,null,Cardiovascular Health;Gut Health;Toxins;Hormones;NutriProZ,null,null,DIRECT_TRAFFIC,1,33510.8,33510.8
Suzi Hansen,Existing (Pre-2025),With Support,RD,CA,11+ years,null,null,null,null,null,DIRECT_TRAFFIC,1,33154.56,33154.56
Suzi Hansen,Existing (Pre-2025),With Support,Others,AU,0-3 years,null,Conference/Event,Toxins,null,1-3,PAID_SEARCH,1,32741.15,32741.15
Suzi Hansen,Existing (Pre-2025),With Support,MD,CA,11+ years,null,null,Food Reactions,null,1-3,DIRECT_TRAFFIC,1,32720.0,32720.0
Suzi Hansen,Existing (Pre-2025),With Support,DC,TX,null,null,null,null,null,null,DIRECT_TRAFFIC,1,31809.7,31809.7
Suzi Hansen,Existing (Pre-2025),With Support,DC,CA,null,null,null,Toxins,null,null,DIRECT_TRAFFIC,1,31243.36,31243.36
Suzi Hansen,Existing (Pre-2025),With Support,ND,HI,null,null,null,null,null,null,OFFLINE,3,30722.08,10240.69
Suzi Hansen,Existing (Pre-2025),With Support,Others,FL,4-10 years,null,null,null,null,4-10,DIRECT_TRAFFIC,1,30313.15,30313.15
Suzi Hansen,Existing (Pre-2025),With Support,Others,TX,4-10 years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,29780.0,29780.0
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,null,null,null,Gut Health;Food Reactions;Hormones;Nutrients,null,null,EMAIL_MARKETING,1,29771.6,29771.6
Suzi Hansen,Existing (Pre-2025),With Support,ND,HI,null,null,null,null,null,null,REFERRALS,2,29335.33,14667.66
Suzi Hansen,Existing (Pre-2025),No Support,ND,CA,4-10 years,null,null,null,Diagnostic Solutions;Dutch;Great Plans/Mosaic;Genova;Boston Heart;SpectraCell;Microbiome Labs;Doctors Data;Cyrex Labs,1-3,DIRECT_TRAFFIC,1,28360.65,28360.65
Suzi Hansen,Existing (Pre-2025),With Support,Others,TX,null,null,Conference/Event,Gut Health;Cardiovascular Health;Toxins;Hormones;Infections;Longevity,null,null,DIRECT_TRAFFIC,1,28338.53,28338.53
Suzi Hansen,Existing (Pre-2025),With Support,DC,CO,11+ years,null,null,null,Diagnostic Solutions;IGeneX;Dutch;Cyrex Labs;Doctors Data;Microbiome Labs;SpectraCell;Genova;Great Plans/Mosaic,11-20,DIRECT_TRAFFIC,1,27552.28,27552.28
Suzi Hansen,Existing (Pre-2025),No Support,MD,CA,null,null,null,null,null,null,OFFLINE,10,27068.64,2706.86
Suzi Hansen,Existing (Pre-2025),With Support,NP,TX,0-3 years,null,Practitioner Referral,null,null,1-3,PAID_SEARCH,1,26388.0,26388.0
Suzi Hansen,Existing (Pre-2025),With Support,DC,CA,11+ years,null,null,null,null,11-20,REFERRALS,1,26030.0,26030.0
Suzi Hansen,Existing (Pre-2025),With Support,DC,CA,11+ years,null,Practitioner Referral,Toxins,null,4-10,DIRECT_TRAFFIC,1,25639.0,25639.0
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,null,null,null,Toxins;Gut Health;Hormones,null,null,DIRECT_TRAFFIC,1,25354.94,25354.94
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,null,null,null,Toxins;Neural Health;Gut Health;Food Reactions,null,null,EMAIL_MARKETING,1,25173.89,25173.89
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,4-10 years,null,null,null,Diagnostic Solutions;IGeneX;Dutch;Cyrex Labs;Doctors Data;Microbiome Labs;SpectraCell;Genova;Great Plans/Mosaic,1-3,DIRECT_TRAFFIC,1,25143.45,25143.45
Suzi Hansen,Existing (Pre-2025),With Support,Others,CA,null,null,null,null,null,null,EMAIL_MARKETING,8,24965.31,3120.66
Suzi Hansen,Existing (Pre-2025),With Support,MD,SG,null,Pay-for-Service,null,Gut Health;Neural Health;Nutrients,null,null,DIRECT_TRAFFIC,1,24741.26,24741.26
Suzi Hansen,Existing (Pre-2025),With Support,Others,CA,11+ years,null,null,null,null,4-10,REFERRALS,1,24515.95,24515.95
Suzi Hansen,Existing (Pre-2025),With Support,NP,TX,null,null,null,null,null,null,ORGANIC_SEARCH,1,24362.61,24362.61
Suzi Hansen,Existing (Pre-2025),With Support,DO,TX,4-10 years,null,Google Search,null,null,11-20,DIRECT_TRAFFIC,1,24228.0,24228.0
Suzi Hansen,Existing (Pre-2025),No Support,DC,CO,11+ years,null,null,null,null,4-10,DIRECT_TRAFFIC,1,23967.81,23967.81
Suzi Hansen,Existing (Pre-2025),No Support,DO,CA,11+ years,null,null,null,null,null,EMAIL_MARKETING,1,23952.5,23952.5
Suzi Hansen,Existing (Pre-2025),No Support,MD,CO,null,null,null,null,null,null,OFFLINE,3,23587.56,7862.52
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,4-10 years,null,null,null,null,1-3,REFERRALS,1,23075.09,23075.09
Suzi Hansen,Existing (Pre-2025),With Support,ND,CO,null,null,null,null,null,null,EMAIL_MARKETING,1,21899.25,21899.25
Suzi Hansen,Existing (Pre-2025),With Support,MD,CA,11+ years,null,Conference/Event,Gut Health;Neural Health;Toxins;Nutrients;Autoimmune;Cardiovascular Health;Food Reactions;Hormones;Infections;Longevity,Diagnostic Solutions;Dutch;Doctors Data;Genova;Great Plans/Mosaic,11-20,DIRECT_TRAFFIC,1,21880.0,21880.0
Suzi Hansen,Existing (Pre-2025),With Support,MD,CA,11+ years,null,null,Toxins;Gut Health;Nutrients,null,4-10,PAID_SEARCH,1,21879.14,21879.14
Suzi Hansen,Existing (Pre-2025),With Support,DC,CA,4-10 years,null,null,Toxins;Neural Health,null,1-3,DIRECT_TRAFFIC,1,21850.0,21850.0
Suzi Hansen,Existing (Pre-2025),With Support,ND,AU,4-10 years,null,null,Gut Health,null,1-3,DIRECT_TRAFFIC,1,21703.2,21703.2
Suzi Hansen,Existing (Pre-2025),With Support,DO,CA,11+ years,null,null,null,Cyrex Labs;Doctors Data;Genova;Great Plans/Mosaic;Dutch;IGeneX;Diagnostic Solutions,4-10,DIRECT_TRAFFIC,1,20442.0,20442.0
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,0-3 years,null,Practitioner Referral,Toxins;Infections,null,4-10,DIRECT_TRAFFIC,1,20310.0,20310.0
Suzi Hansen,Existing (Pre-2025),With Support,DC,CA,11+ years,null,null,Hormones;Toxins,null,1-3,EMAIL_MARKETING,1,19960.75,19960.75
Suzi Hansen,Existing (Pre-2025),No Support,Others,CO,0-3 years,null,null,null,null,1-3,REFERRALS,1,19607.48,19607.48
Suzi Hansen,Existing (Pre-2025),With Support,MD,CA,null,null,Practitioner Referral,Longevity,null,null,DIRECT_TRAFFIC,1,19400.1,19400.1
Suzi Hansen,Existing (Pre-2025),With Support,RD,CA,11+ years,null,null,Food Reactions;Hormones;Nutrients,,4-10,DIRECT_TRAFFIC,1,19223.68,19223.68
Suzi Hansen,Existing (Pre-2025),With Support,MD,CA,0-3 years,null,Conference/Event,Gut Health;Neural Health;Toxins;Longevity;Food Reactions;Cardiovascular Health,Genova;Diagnostic Solutions;Dutch,null,EMAIL_MARKETING,1,18842.94,18842.94
Suzi Hansen,Existing (Pre-2025),With Support,DC,CA,11+ years,null,Practitioner Referral,Toxins,null,1-3,DIRECT_TRAFFIC,1,18750.0,18750.0
Suzi Hansen,Existing (Pre-2025),No Support,DC,CA,11+ years,null,Practitioner Referral,null,null,null,DIRECT_TRAFFIC,1,18583.24,18583.24
Suzi Hansen,Existing (Pre-2025),No Support,NP,HI,null,null,null,null,null,null,DIRECT_TRAFFIC,1,18318.85,18318.85
Suzi Hansen,Existing (Pre-2025),With Support,MD,CA,11+ years,null,null,Gut Health,null,1-3,EMAIL_MARKETING,1,18268.8,18268.8
Suzi Hansen,Existing (Pre-2025),With Support,MD,CA,11+ years,null,null,null,IGeneX;BiomeFX;Doctors Data;ZRT;Genova;Boston Heart,11-20,DIRECT_TRAFFIC,1,18190.0,18190.0
Suzi Hansen,Existing (Pre-2025),With Support,MD,CA,4-10 years,null,null,null,Genova;ZRT;Dutch;Diagnostic Solutions,4-10,DIRECT_TRAFFIC,1,17856.75,17856.75
Suzi Hansen,Existing (Pre-2025),With Support,MD,CO,null,null,null,null,null,null,OFFLINE,4,17722.47,4430.61
Suzi Hansen,Existing (Pre-2025),With Support,DC,CA,null,null,null,null,null,null,EMAIL_MARKETING,3,17695.49,5898.49
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,11+ years,null,null,null,Microbiome Labs;IGeneX;BiomeFX;Genova;Boston Heart,null,DIRECT_TRAFFIC,1,17450.0,17450.0
Suzi Hansen,Existing (Pre-2025),With Support,DO,CA,null,null,null,null,null,null,ORGANIC_SEARCH,1,17375.0,17375.0
Suzi Hansen,Existing (Pre-2025),With Support,DC,CA,11+ years,null,null,null,null,4-10,DIRECT_TRAFFIC,2,17039.28,8519.64
Suzi Hansen,Existing (Pre-2025),No Support,NP,CO,null,null,null,null,null,null,OFFLINE,1,16640.0,16640.0
Suzi Hansen,Existing (Pre-2025),With Support,Others,CA,11+ years,null,null,Toxins;Neural Health;Hormones,null,1-3,DIRECT_TRAFFIC,1,16259.37,16259.37
Suzi Hansen,Existing (Pre-2025),No Support,MD,CA,11+ years,null,Patient Requested Testing,Gut Health;Food Reactions;Cardiovascular Health;Neural Health;Toxins;Hormones;Nutrients;Infections;NutriProZ;Longevity,Diagnostic Solutions;Dutch;Microbiome Labs,4-10,DIRECT_TRAFFIC,1,16223.06,16223.06
Suzi Hansen,Existing (Pre-2025),No Support,MD,CA,11+ years,null,null,Toxins,IGeneX;Diagnostic Solutions;Doctors Data;Cell Science Systems,1-3,DIRECT_TRAFFIC,1,16190.0,16190.0
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,4-10 years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,15763.19,15763.19
Suzi Hansen,Existing (Pre-2025),No Support,DC,CO,null,null,null,null,null,null,OFFLINE,6,15580.95,2596.82
Suzi Hansen,Existing (Pre-2025),With Support,MD,CA,null,null,null,Gut Health;Toxins;Nutrients,null,null,OFFLINE,1,14791.03,14791.03
Suzi Hansen,Existing (Pre-2025),With Support,ND,VI,4-10 years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,14719.25,14719.25
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,null,null,null,Toxins;Infections,null,null,OFFLINE,1,14299.0,14299.0
Suzi Hansen,Existing (Pre-2025),With Support,Others,CA,null,null,null,Gut Health,null,null,OFFLINE,1,13750.0,13750.0
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,null,null,null,Gut Health;Food Reactions;Toxins,null,null,OFFLINE,1,13559.51,13559.51
Suzi Hansen,Existing (Pre-2025),With Support,NP,CA,4-10 years,null,null,null,null,4-10,DIRECT_TRAFFIC,2,13520.0,6760.0
Suzi Hansen,Existing (Pre-2025),With Support,MD,CA,null,null,null,Gut Health;Toxins,null,null,OFFLINE,1,13348.11,13348.11
Suzi Hansen,Existing (Pre-2025),With Support,MD,CA,null,null,null,Toxins;Gut Health;NutriProZ;Longevity,null,null,OFFLINE,1,13105.8,13105.8
Suzi Hansen,Existing (Pre-2025),With Support,DO,CA,null,null,null,Hormones,null,null,EMAIL_MARKETING,1,13080.0,13080.0
Suzi Hansen,Existing (Pre-2025),No Support,DC,CA,null,null,null,null,null,null,OFFLINE,3,13065.0,4355.0
Suzi Hansen,Existing (Pre-2025),With Support,Others,CA,null,null,null,null,null,null,OFFLINE,1,12960.0,12960.0
Suzi Hansen,Existing (Pre-2025),No Support,ND,CA,0-3 years,null,Other,Gut Health; Neural Health; Toxins; Nutrients; Autoimmune; Longevity; Infections; Hormones; Food Reactions; Cardiovascular Health,null,1-3,DIRECT_TRAFFIC,1,12960.0,12960.0
Suzi Hansen,Existing (Pre-2025),With Support,DO,CA,4-10 years,null,Patient Requested Testing,null,null,4-10,EMAIL_MARKETING,1,12930.0,12930.0
Suzi Hansen,Existing (Pre-2025),No Support,MD,CA,null,null,null,null,null,null,EMAIL_MARKETING,3,12674.0,4224.66
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,null,null,null,Toxins;Food Reactions;Gut Health;Longevity,null,null,DIRECT_TRAFFIC,1,12545.94,12545.94
Suzi Hansen,Existing (Pre-2025),With Support,DO,CA,11+ years,null,null,null,null,1-3,REFERRALS,1,12092.64,12092.64
Suzi Hansen,Existing (Pre-2025),With Support,NP,CO,11+ years,null,null,null,Great Plans/Mosaic;Genova;Microbiome Labs;Dutch;Diagnostic Solutions,1-3,DIRECT_TRAFFIC,1,12043.81,12043.81
Suzi Hansen,Existing (Pre-2025),No Support,ND,HI,4-10 years,null,null,null,null,4-10,EMAIL_MARKETING,1,12015.36,12015.36
Suzi Hansen,Existing (Pre-2025),With Support,MD,CA,4-10 years,null,null,null,Microbiome Labs,1-3,DIRECT_TRAFFIC,1,11760.0,11760.0
Suzi Hansen,Existing (Pre-2025),No Support,MD,CA,null,null,null,Toxins;Hormones,null,null,OFFLINE,1,11755.47,11755.47
Suzi Hansen,Existing (Pre-2025),With Support,MD,CA,11+ years,null,null,null,Genova;SpectraCell;Microbiome Labs;Diagnostic Solutions;Oxford/MRT,1-3,DIRECT_TRAFFIC,1,11646.34,11646.34
Suzi Hansen,Existing (Pre-2025),With Support,RD,CA,11+ years,null,Other,null,Genova,1-3,ORGANIC_SEARCH,1,11560.0,11560.0
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,null,null,Other,Cardiovascular Health; Hormones; Infections; Longevity; Nutrients; Toxins; Gut Health; Neural Health,null,null,OFFLINE,1,11554.08,11554.08
Suzi Hansen,Existing (Pre-2025),With Support,MD,CA,null,null,null,Infections;Lyme - Tickborne,null,null,OFFLINE,1,11410.0,11410.0
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,null,null,null,null,null,null,REFERRALS,1,11390.0,11390.0
Suzi Hansen,Existing (Pre-2025),No Support,ND,CO,11+ years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,11250.0,11250.0
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,11+ years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,10970.0,10970.0
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,4-10 years,null,null,Gut Health,null,4-10,DIRECT_TRAFFIC,1,10727.16,10727.16
Suzi Hansen,Existing (Pre-2025),No Support,ND,CA,4-10 years,null,null,null,null,1-3,DIRECT_TRAFFIC,2,10599.22,5299.61
Suzi Hansen,Existing (Pre-2025),No Support,ND,CA,null,null,null,null,null,null,DIRECT_TRAFFIC,2,10450.0,5225.0
Suzi Hansen,Existing (Pre-2025),No Support,ND,AU,11+ years,null,null,null,null,1-3,REFERRALS,1,10370.92,10370.92
Suzi Hansen,Existing (Pre-2025),No Support,ND,CA,4-10 years,null,null,null,Dutch;ZRT;Microbiome Labs;Doctors Data;Cyrex Labs;Genova;Great Plans/Mosaic,4-10,DIRECT_TRAFFIC,1,10346.35,10346.35
Suzi Hansen,Existing (Pre-2025),No Support,NP,CA,null,null,null,null,null,null,OFFLINE,3,9840.0,3280.0
Suzi Hansen,Existing (Pre-2025),With Support,DC,CA,11+ years,null,null,Toxins,Diagnostic Solutions;BiomeFX;Cyrex Labs;Microbiome Labs,1-3,DIRECT_TRAFFIC,1,9588.23,9588.23
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,0-3 years,null,null,null,null,4-10,DIRECT_TRAFFIC,1,9412.66,9412.66
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,4-10 years,null,null,null,null,null,DIRECT_TRAFFIC,1,8870.0,8870.0
Suzi Hansen,Existing (Pre-2025),With Support,MD,CA,11+ years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,8703.87,8703.87
Suzi Hansen,Existing (Pre-2025),With Support,DC,CA,4-10 years,null,null,Toxins,null,11-20,DIRECT_TRAFFIC,1,8522.63,8522.63
Suzi Hansen,Existing (Pre-2025),With Support,ND,CO,4-10 years,null,null,null,null,1-3,EMAIL_MARKETING,1,8268.85,8268.85
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,null,null,null,Food Reactions;Toxins;Gut Health;Hormones,null,null,OFFLINE,1,8152.11,8152.11
Suzi Hansen,Existing (Pre-2025),With Support,NP,CA,0-3 years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,7893.12,7893.12
Suzi Hansen,Existing (Pre-2025),No Support,MD,CO,null,null,null,null,null,null,EMAIL_MARKETING,2,7890.0,3945.0
Suzi Hansen,Existing (Pre-2025),No Support,ND,CA,null,null,Conference/Event,null,null,null,OFFLINE,1,7860.0,7860.0
Suzi Hansen,Existing (Pre-2025),With Support,RD,CO,11+ years,null,null,null,null,null,DIRECT_TRAFFIC,1,7784.56,7784.56
Suzi Hansen,Existing (Pre-2025),With Support,ND,AU,4-10 years,null,Practitioner Referral,Gut Health,null,11-20,EMAIL_MARKETING,1,7634.19,7634.19
Suzi Hansen,Existing (Pre-2025),With Support,Others,CO,4-10 years,null,null,null,Dutch;Cyrex Labs,1-3,DIRECT_TRAFFIC,1,7556.57,7556.57
Suzi Hansen,Existing (Pre-2025),With Support,DO,CA,null,null,null,null,null,null,EMAIL_MARKETING,2,7528.52,3764.26
Suzi Hansen,Existing (Pre-2025),No Support,ND,CO,4-10 years,null,null,null,null,1-3,DIRECT_TRAFFIC,2,7416.42,3708.21
Suzi Hansen,Existing (Pre-2025),With Support,DC,CA,11+ years,null,null,Toxins;Gut Health;Longevity;NutriProZ;Regenere,null,1-3,REFERRALS,1,7389.0,7389.0
Suzi Hansen,Existing (Pre-2025),With Support,DC,CA,11+ years,null,null,null,null,1-3,EMAIL_MARKETING,1,7380.0,7380.0
Suzi Hansen,Existing (Pre-2025),With Support,Others,CA,0-3 years,null,null,NutriProZ;Regenere,null,4-10,DIRECT_TRAFFIC,1,7379.38,7379.38
Suzi Hansen,Existing (Pre-2025),With Support,RD,CA,null,null,null,null,null,null,OFFLINE,2,7250.0,3625.0
Suzi Hansen,Existing (Pre-2025),With Support,MD,CA,null,null,null,Longevity,null,null,OFFLINE,1,7041.05,7041.05
Suzi Hansen,Existing (Pre-2025),With Support,Others,CA,11+ years,null,null,null,null,4-10,DIRECT_TRAFFIC,1,6870.0,6870.0
Suzi Hansen,Existing (Pre-2025),With Support,Others,CO,11+ years,null,null,null,Dutch;Cyrex Labs;Microbiome Labs;Genova;Great Plans/Mosaic;Doctors Data,1-3,DIRECT_TRAFFIC,1,6829.83,6829.83
Suzi Hansen,Existing (Pre-2025),With Support,NP,CA,null,null,null,NutriProZ,null,null,EMAIL_MARKETING,1,6664.0,6664.0
Suzi Hansen,Existing (Pre-2025),No Support,MD,AU,null,null,null,null,null,null,DIRECT_TRAFFIC,1,6618.75,6618.75
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,null,null,null,Nutrients,null,null,OFFLINE,1,6555.5,6555.5
Suzi Hansen,Existing (Pre-2025),With Support,MD,CO,null,null,null,null,null,null,EMAIL_MARKETING,1,6499.85,6499.85
Suzi Hansen,Existing (Pre-2025),No Support,MD,US_OTHER,null,null,null,null,null,null,OFFLINE,2,6485.96,3242.98
Suzi Hansen,Existing (Pre-2025),With Support,DC,CA,11+ years,null,null,null,null,1-3,REFERRALS,1,6449.11,6449.11
Suzi Hansen,Existing (Pre-2025),With Support,Others,CA,11+ years,null,Practitioner Referral,Toxins;Cardiovascular Health;Food Reactions;Gut Health;Hormones;Longevity;NutriProZ;Regenere,null,4-10,REFERRALS,1,6419.94,6419.94
Suzi Hansen,Existing (Pre-2025),No Support,ND,CO,11+ years,null,null,null,null,4-10,DIRECT_TRAFFIC,1,6284.94,6284.94
Suzi Hansen,Existing (Pre-2025),With Support,MD,CA,null,null,Other,Toxins; Food Reactions; Hormones; Infections; Longevity; Autoimmune; Nutrients; Neural Health; Gut Health; Cardiovascular Health,null,null,OFFLINE,1,6280.0,6280.0
Suzi Hansen,Existing (Pre-2025),No Support,MD,CA,0-3 years,null,null,null,null,1-3,REFERRALS,1,6169.66,6169.66
Suzi Hansen,Existing (Pre-2025),With Support,MD,CA,4-10 years,null,null,Gut Health;Hormones;Nutrients,BiomeFX;Microbiome Labs,1-3,DIRECT_TRAFFIC,1,6120.69,6120.69
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,4-10 years,null,Social Media,Toxins,Dutch,1-3,DIRECT_TRAFFIC,1,6120.0,6120.0
Suzi Hansen,Existing (Pre-2025),With Support,Others,CA,4-10 years,null,Patient Requested Testing,Hormones;Toxins,null,null,EMAIL_MARKETING,1,6079.0,6079.0
Suzi Hansen,Existing (Pre-2025),No Support,ND,HI,null,null,null,null,null,null,DIRECT_TRAFFIC,1,6071.44,6071.44
Suzi Hansen,Existing (Pre-2025),With Support,NP,CA,null,null,null,null,null,null,OFFLINE,1,6052.56,6052.56
Suzi Hansen,Existing (Pre-2025),No Support,RD,CA,null,null,null,null,null,null,OFFLINE,3,5949.87,1983.29
Suzi Hansen,Existing (Pre-2025),With Support,Others,CA,0-3 years,null,Practitioner Referral,Food Reactions,Boston Heart;Microbiome Labs;Doctors Data,1-3,PAID_SEARCH,1,5919.0,5919.0
Suzi Hansen,Existing (Pre-2025),With Support,DC,CA,11+ years,null,null,Infections;Lyme - Tickborne;Regenere;Toxins,null,1-3,EMAIL_MARKETING,1,5730.0,5730.0
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,null,null,null,Gut Health;Food Reactions;Cardiovascular Health;Toxins;Hormones;Autoimmune;Longevity,null,null,OFFLINE,1,5705.03,5705.03
Suzi Hansen,Existing (Pre-2025),With Support,ND,HI,11+ years,null,null,null,null,null,DIRECT_TRAFFIC,1,5660.0,5660.0
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,null,null,Practitioner Referral,Gut Health;Cardiovascular Health;Neural Health;Food Reactions;Toxins;Hormones;Nutrients;Infections;Autoimmune;Longevity,null,null,DIRECT_TRAFFIC,1,5494.77,5494.77
Suzi Hansen,Existing (Pre-2025),No Support,MD,CA,null,Programs (1 Year+),null,null,null,null,OFFLINE,1,5460.0,5460.0
Suzi Hansen,Existing (Pre-2025),With Support,DC,CA,4-10 years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,5438.78,5438.78
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,11+ years,null,null,null,Cell Science Systems;IGeneX;Dutch;Cyrex Labs;Doctors Data;SpectraCell;Boston Heart;Great Plans/Mosaic;Genova,1-3,DIRECT_TRAFFIC,1,5380.0,5380.0
Suzi Hansen,Existing (Pre-2025),With Support,Others,CA,4-10 years,null,null,Toxins;Food Reactions;Gut Health,null,1-3,DIRECT_TRAFFIC,1,5360.94,5360.94
Suzi Hansen,Existing (Pre-2025),No Support,Others,CO,null,null,null,null,null,null,EMAIL_MARKETING,2,5360.0,2680.0
Suzi Hansen,Existing (Pre-2025),With Support,Others,TX,4-10 years,null,null,null,Diagnostic Solutions;Dutch;Genova;Great Plans/Mosaic,null,DIRECT_TRAFFIC,1,5352.5,5352.5
Suzi Hansen,Existing (Pre-2025),No Support,DC,CO,null,null,null,null,null,null,EMAIL_MARKETING,1,5319.92,5319.92
Suzi Hansen,Existing (Pre-2025),With Support,NP,CA,11+ years,null,null,null,null,1-3,EMAIL_MARKETING,1,5318.41,5318.41
Suzi Hansen,Existing (Pre-2025),No Support,Others,NV,null,null,Patient Requested Testing,Hormones;Longevity;Autoimmune;Nutrients;Toxins;Neural Health;Gut Health;Cardiovascular Health;Food Reactions;Infections,null,null,EMAIL_MARKETING,1,4992.75,4992.75
Suzi Hansen,Existing (Pre-2025),With Support,DC,CA,null,null,null,null,null,null,DIRECT_TRAFFIC,1,4940.0,4940.0
Suzi Hansen,Existing (Pre-2025),No Support,DC,HI,null,null,null,Gut Health;Food Reactions;Toxins,null,null,OFFLINE,1,4920.0,4920.0
Suzi Hansen,Existing (Pre-2025),No Support,DO,CO,11+ years,null,null,null,null,21+,DIRECT_TRAFFIC,1,4900.0,4900.0
Suzi Hansen,Existing (Pre-2025),With Support,ND,TX,4-10 years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,4852.68,4852.68
Suzi Hansen,Existing (Pre-2025),With Support,ND,CO,4-10 years,null,null,null,null,null,DIRECT_TRAFFIC,1,4793.07,4793.07
Suzi Hansen,Existing (Pre-2025),No Support,NP,CA,null,null,Vibrant Sales Rep,Gut Health; Toxins,null,null,REFERRALS,1,4780.0,4780.0
Suzi Hansen,Existing (Pre-2025),With Support,DC,CO,11+ years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,4560.0,4560.0
Suzi Hansen,Existing (Pre-2025),With Support,MD,SD,11+ years,null,null,null,null,null,EMAIL_MARKETING,1,4400.92,4400.92
Suzi Hansen,Existing (Pre-2025),No Support,DC,CA,11+ years,null,null,null,Dutch;SpectraCell;Cyrex Labs;Genova,1-3,DIRECT_TRAFFIC,1,4398.84,4398.84
Suzi Hansen,Existing (Pre-2025),With Support,RD,CO,null,null,null,null,null,null,OFFLINE,1,4396.68,4396.68
Suzi Hansen,Existing (Pre-2025),No Support,DO,CA,11+ years,null,null,null,null,null,DIRECT_TRAFFIC,1,4380.0,4380.0
Suzi Hansen,Existing (Pre-2025),No Support,DC,CA,11+ years,null,Conference/Event,Autoimmune;Nutrients;Toxins;Neural Health;Gut Health;Cardiovascular Health;Food Reactions;Hormones;Infections;Longevity,Diagnostic Solutions;Dutch;Genova,1-3,DIRECT_TRAFFIC,1,4300.0,4300.0
Suzi Hansen,Existing (Pre-2025),With Support,MD,CA,11+ years,null,null,Gut Health;Toxins,null,1-3,EMAIL_MARKETING,1,4297.75,4297.75
Suzi Hansen,Existing (Pre-2025),With Support,Others,OR,11+ years,null,null,null,Diagnostic Solutions;Dutch;BiomeFX;Cyrex Labs;Microbiome Labs;ZRT;Genova;Great Plans/Mosaic,1-3,DIRECT_TRAFFIC,1,4240.0,4240.0
Suzi Hansen,Existing (Pre-2025),No Support,MD,CA,11+ years,null,null,null,null,1-3,ORGANIC_SEARCH,1,4160.0,4160.0
Suzi Hansen,Existing (Pre-2025),With Support,Others,CA,0-3 years,null,Practitioner Referral,null,null,1-3,ORGANIC_SEARCH,1,4094.17,4094.17
Suzi Hansen,Existing (Pre-2025),No Support,Others,CA,null,null,Practitioner Referral,null,null,null,OFFLINE,1,4050.0,4050.0
Suzi Hansen,Existing (Pre-2025),No Support,NP,CA,11+ years,null,null,null,Diagnostic Solutions;IGeneX;Cyrex Labs;Doctors Data;SpectraCell;Genova;Great Plans/Mosaic;ZRT,4-10,EMAIL_MARKETING,1,3990.0,3990.0
Suzi Hansen,Existing (Pre-2025),With Support,ND,CA,null,null,null,Gut Health;Toxins,null,null,OFFLINE,1,3927.25,3927.25
Suzi Hansen,Existing (Pre-2025),With Support,DC,TX,4-10 years,null,null,null,Cell Science Systems;IGeneX;Dutch;Diagnostic Solutions;Cyrex Labs;SpectraCell;ZRT,1-3,DIRECT_TRAFFIC,1,3879.0,3879.0
Suzi Hansen,Existing (Pre-2025),With Support,DC,CA,11+ years,null,null,null,Diagnostic Solutions;ZRT;Doctors Data;Genova;Oxford/MRT,1-3,DIRECT_TRAFFIC,1,3835.0,3835.0
Suzi Hansen,Existing (Pre-2025),No Support,Others,CA,11+ years,null,null,null,Genova,1-3,DIRECT_TRAFFIC,1,3800.0,3800.0
